010000 0.961
010000 0.944
010000 0.976
010000 0.962
010000 0.946
010000 0.972
010000 0.948
010000 0.968
010000 0.940
010000 0.975
010000 0.951
010000 0.966
010000 0.954
010000 0.963
010000 0.963
010000 0.931
010000 0.957
010000 0.912
010000 0.943
010000 0.973
010000 0.958
010000 0.979
010000 0.952
010000 0.938
010000 0.914
010000 0.964
010000 0.941
010000 0.959
010000 0.929
010000 0.950
010000 0.973
010000 0.954
010000 0.954
010000 0.935
010000 0.962
010000 0.943
010000 0.960
010000 0.934
010000 0.949
010000 0.937
010000 0.972
010000 0.958
010000 0.957
010000 0.963
010000 0.979
010000 0.971
010000 0.963
010000 0.952
010000 0.965
010000 0.941
010000 0.938
010000 0.944
010000 0.914
010000 0.968
010000 0.969
010000 0.941
010000 0.929
010000 0.973
010000 0.954
010000 0.943
010000 0.977
010000 0.950
010000 0.961
010000 0.965
010000 0.973
010000 0.930
010000 0.964
010000 0.952
010000 0.954
010000 0.936
010000 0.968
010000 0.976
010000 0.945
010000 0.957
010000 0.957
010000 0.968
010000 0.969
010000 0.952
010000 0.975
010000 0.949
010000 0.957
010000 0.964
010000 0.938
010000 0.961
010000 0.953
010000 0.930
010000 0.965
010000 0.950
010000 0.968
010000 0.956
010000 0.979
010000 0.961
010000 0.943
010000 0.938
010000 0.957
010000 0.940
010000 0.978
010000 0.942
010000 0.969
010000 0.975
